Transaction_ID,Date,Department,Category,Type,Description,Amount
315,2024-03-25,IT,Rent,Expense,Rent - IT - Mar 2024,1200.0
316,2024-03-25,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Mar 2024,491.74
317,2024-03-25,Operations,Other Income,Income,Other Income - Operations - Mar 2024,948.62
318,2024-03-25,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Mar 2024,1675.03
319,2024-03-25,Sales,Professional Services,Expense,Professional Services - Sales - Mar 2024,2703.38
320,2024-03-25,Operations,Other Income,Income,Other Income - Operations - Mar 2024,244.7
321,2024-03-26,IT,Utilities,Expense,Utilities - IT - Mar 2024,224.59
322,2024-03-26,HR,Rent,Expense,Rent - HR - Mar 2024,1200.0
323,2024-03-26,HR,Taxes,Expense,Taxes - HR - Mar 2024,2851.43
324,2024-03-27,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Mar 2024,976.95
325,2024-03-27,Marketing,Utilities,Expense,Utilities - Marketing - Mar 2024,214.72
326,2024-03-27,Operations,Other Income,Income,Other Income - Operations - Mar 2024,459.59
327,2024-03-27,Sales,Service Revenue,Income,Service Revenue - Sales - Mar 2024,4964.48
328,2024-03-27,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Mar 2024,586.85
329,2024-03-27,Admin,Taxes,Expense,Taxes - Admin - Mar 2024,4556.22
330,2024-03-27,Sales,Other Income,Income,Other Income - Sales - Mar 2024,307.94
331,2024-03-27,HR,Professional Services,Expense,Professional Services - HR - Mar 2024,2555.6
332,2024-03-27,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Mar 2024,1139.89
333,2024-03-27,HR,Salaries,Expense,Salaries - HR - Mar 2024,6448.11
334,2024-03-28,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Mar 2024,2835.75
335,2024-03-28,Sales,Product Sales  ,Income,Product Sales - Sales - Mar 2024,781.78
336,2024-03-28,Sales,service revenue,Income,Service Revenue - Sales - Mar 2024,1242.63
337,2024-03-28,Sales,Other Income,Income,Other Income - Sales - Mar 2024,1451.93
338,2024-03-29,Sales,Utilities,Expense,Utilities - Sales - Mar 2024,316.18
339,2024-03-29,Operations,Product Sales,Income,Product Sales - Operations - Mar 2024,3212.83
340,2024-03-29,Sales,Consulting Fees,Income,Consulting Fees - Sales - Mar 2024,5997.63
341,2024-03-29,Operations,Consulting Fees,Income,Consulting Fees - Operations - Mar 2024,3631.38
342,2024-03-30,Sales,Product Sales,Income,Product Sales - Sales - Mar 2024,6962.68
343,2024-03-31,Marketing,Salaries,Expense,Salaries - Marketing - Mar 2024,4183.89
344,2024-03-31,Operations,Other Income,Income,Other Income - Operations - Mar 2024,230.36
345,2024-03-31,Sales,Office Supplies,Expense,Office Supplies - Sales - Mar 2024,227.64
346,2024-03-31,Sales,Other Income,Income,Other Income - Sales - Mar 2024,1210.01
347,2024-04-01,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,5313.01
348,2024-04-01,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,2650.44
349,2024-04-01,Operations,Product Sales  ,Income,Product Sales - Operations - Apr 2024,2939.4
350,2024-04-01,Operations,Utilities,Expense,Utilities - Operations - Apr 2024,532.81
351,2024-04-01,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,2800.82
352,2024-04-02,HR,Salaries,Expense,Salaries - HR - Apr 2024,4425.67
353,2024-04-02,Admin,Maintenance,Expense,Maintenance - Admin - Apr 2024,805.27
354,2024-04-02,Sales,Product Sales,Income,,1190.5
355,2024-04-02,Admin,Taxes,Expense,Taxes - Admin - Apr 2024,2528.09
356,2024-04-03,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Apr 2024,1850.73
357,2024-04-03,Sales,Service Revenue,Income,Service Revenue - Sales - Apr 2024,778.9
358,2024-04-03,Marketing,Maintenance,Expense,Maintenance - Marketing - Apr 2024,725.72
359,2024-04-03,Sales,Professional Services,Expense,Professional Services - Sales - Apr 2024,1515.69
360,2024-04-04,IT,Salaries,Expense,Salaries - IT - Apr 2024,3500.85
361,2024-04-04,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,5546.54
362,2024-04-04,Marketing,Maintenance,Expense,Maintenance - Marketing - Apr 2024,280.32
363,2024-04-04,Admin,Salaries,Expense,Salaries - Admin - Apr 2024,8445.37
364,2024-04-04,IT,Rent,Expense,Rent - IT - Apr 2024,1200.0
365,2024-04-05,Sales,Other Income,Income,Other Income - Sales - Apr 2024,412.44
366,2024-04-05,Operations,Service Revenue,Income,Service Revenue - Operations - Apr 2024,4729.9
367,2024-04-05,IT,Travel,Expense,Travel - IT - Apr 2024,618.54
368,2024-04-05,HR,Taxes,Expense,Taxes - HR - Apr 2024,598.61
369,2024-04-05,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,6233.31
370,2024-04-06,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,5110.13
371,2024-04-07,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,1702.74
372,2024-04-08,ADMIN,Office Supplies,Expense,Office Supplies - Admin - Apr 2024,319.98
373,2024-04-09,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,2089.21
374,2024-04-09,IT,Maintenance,Expense,Maintenance - IT - Apr 2024,758.75
375,2024-04-09,Marketing,Taxes,Expense,Taxes - Marketing - Apr 2024,1272.62
376,2024-04-10,Operations,Taxes,Expense,Taxes - Operations - Apr 2024,1945.23
377,2024-04-10,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Apr 2024,2663.61
378,2024-04-10,Marketing,Utilities,Expense,Utilities - Marketing - Apr 2024,276.4
379,2024-04-10,Sales,Maintenance,Expense,Maintenance - Sales - Apr 2024,1011.54
380,2024-04-10,IT,Utilities,Expense,Utilities - IT - Apr 2024,402.31
381,2024-04-10,Sales,Utilities,Expense,Utilities - Sales - Apr 2024,241.94
382,2024-04-10,Sales,Utilities,Expense,Utilities - Sales - Apr 2024,519.27
383,2024-04-11,SALES,Other Income,Income,Other Income - Sales - Apr 2024,62.13
384,2024-04-11,Sales,Professional Services,Expense,Professional Services - Sales - Apr 2024,1868.74
385,2024-04-12,HR,Taxes,Expense,Taxes - HR - Apr 2024,3632.7
386,2024-04-12,Sales,Other Income,Income,Other Income - Sales - Apr 2024,616.59
387,2024-04-12,Marketing,Software Subscriptions,Expense,Software Subscriptions - Marketing - Apr 2024,580.18
388,2024-04-12,Operations,Professional Services,Expense,Professional Services - Operations - Apr 2024,952.05
389,2024-04-12,Admin,Professional Services,Expense,Professional Services - Admin - Apr 2024,1012.97
390,2024-04-13,IT,Travel,Expense,Travel - IT - Apr 2024,735.12
391,2024-04-15,Operations,Service Revenue,Income,Service Revenue - Operations - Apr 2024,2251.63
392,2024-04-15,IT,Maintenance,Expense,Maintenance - IT - Apr 2024,424.08
393,2024-04-15,HR,Office Supplies,Expense,Office Supplies - HR - Apr 2024,56.07
394,2024-04-17,Operations,Travel,Expense,Travel - Operations - Apr 2024,2172.74
395,2024-04-17,Sales,Rent,Expense,Rent - Sales - Apr 2024,1200.0
396,2024-04-17,Operations,Utilities,Expense,Utilities - Operations - Apr 2024,540.78
397,2024-04-17,Sales,Taxes,Expense,Taxes - Sales - Apr 2024,2996.09
398,2024-04-17,Operations,travel,Expense,Travel - Operations - Apr 2024,2109.09
399,2024-04-17,Sales,other income,Income,Other Income - Sales - Apr 2024,998.8
400,2024-04-17,IT,Utilities,Expense,Utilities - IT - Apr 2024,411.43
401,2024-04-18,HR,Travel,Expense,Travel - HR - Apr 2024,511.44
402,2024-04-18,Admin,Rent,Expense,Rent - Admin - Apr 2024,1200.0
403,2024-04-18,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Apr 2024,320.63
404,2024-04-18,Operations,Travel,Expense,Travel - Operations - Apr 2024,1303.78
405,2024-04-19,Marketing,Taxes,Expense,Taxes - Marketing - Apr 2024,4140.61
406,2024-04-19,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Apr 2024,1520.53
407,2024-04-19,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,4904.93
408,2024-04-19,Operations,Consulting Fees,Income,Consulting Fees - Operations - Apr 2024,1565.83
409,2024-04-19,HR,Maintenance,Expense,Maintenance - HR - Apr 2024,302.66
410,2024-04-19,Admin,Travel,Expense,Travel - Admin - Apr 2024,1796.02
411,2024-04-21,Marketing,Salaries,Expense,Salaries - Marketing - Apr 2024,5092.23
412,2024-04-22,Sales,Service Revenue,Income,Service Revenue - Sales - Apr 2024,2513.08
413,2024-04-22,OPERATIONS,Service Revenue,Income,Service Revenue - Operations - Apr 2024,3166.73
414,2024-04-22,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,1640.36
415,2024-04-22,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Apr 2024,1148.74
416,2024-04-22,SALES,Product Sales,Income,Product Sales - Sales - Apr 2024,5970.98
417,2024-04-22,Marketing,Travel,Expense,Travel - Marketing - Apr 2024,1269.44
418,2024-04-22,HR,Office Supplies,Expense,Office Supplies - HR - Apr 2024,70.03
419,2024-04-22,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,4628.45
420,2024-04-22,Operations,Travel,Expense,Travel - Operations - Apr 2024,1776.47
421,2024-04-22,Admin,Office Supplies,Expense,Office Supplies - Admin - Apr 2024,388.57
422,2024-04-23,Sales,Utilities,Expense,Utilities - Sales - Apr 2024,426.81
423,2024-04-23,Operations,Product Sales  ,Income,Product Sales - Operations - Apr 2024,3786.34
424,2024-04-23,Operations,Product Sales,Income,Product Sales - Operations - Apr 2024,6300.36
425,2024-04-23,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,4704.0
426,2024-04-24,Sales,Office Supplies,Expense,Office Supplies - Sales - Apr 2024,53.27
427,2024-04-24,Operations,Utilities,Expense,Utilities - Operations - Apr 2024,436.69
428,2024-04-24,Admin,Utilities,Expense,,377.85
429,2024-04-25,Marketing,Rent,Expense,Rent - Marketing - Apr 2024,1200.0
430,2024-04-25,Operations,Product Sales,Income,Product Sales - Operations - Apr 2024,5972.84
431,2024-04-25,Sales,taxes,Expense,Taxes - Sales - Apr 2024,4736.9
432,2024-04-25,Sales,Salaries,Expense,Salaries - Sales - Apr 2024,2622.93
433,2024-04-25,Operations,Product Sales,Income,Product Sales - Operations - Apr 2024,2299.92
434,2024-04-25,Sales,Other Income,Income,Other Income - Sales - Apr 2024,732.89
435,2024-04-26,Sales,Professional Services,Expense,Professional Services - Sales - Apr 2024,743.89
436,2024-04-26,Operations,Consulting Fees,Income,Consulting Fees - Operations - Apr 2024,5644.09
437,2024-04-26,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,1120.51
438,2024-04-26,Sales,Service Revenue,Income,Service Revenue - Sales - Apr 2024,1309.07
439,2024-04-27,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,4690.44
440,2024-04-28,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,1074.38
441,2024-04-29,Sales,Product Sales,Income,Product Sales - Sales - Apr 2024,3300.93
442,2024-04-29,Operations,Utilities,Expense,Utilities - Operations - Apr 2024,184.56
443,2024-04-29,Sales,Other Income,Income,Other Income - Sales - Apr 2024,947.9
444,2024-04-29,Sales,Consulting Fees,Income,Consulting Fees - Sales - Apr 2024,1525.91
445,2024-04-29,IT,Salaries,Expense,Salaries - IT - Apr 2024,5901.17
446,2024-04-29,Sales,Product Sales  ,Income,Product Sales - Sales - Apr 2024,7503.12
447,2024-04-30,Sales,Other Income,Income,Other Income - Sales - Apr 2024,1365.51
448,2024-04-30,Operations,Consulting Fees,Income,Consulting Fees - Operations - Apr 2024,4603.73
449,2024-04-30,Admin,Professional Services,Expense,Professional Services - Admin - Apr 2024,1071.39
450,2024-05-01,Marketing,Taxes,Expense,Taxes - Marketing - May 2024,878.57
451,2024-05-01,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,1398.92
452,2024-05-01,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - May 2024,297.28
453,2024-05-01,Marketing,Taxes,Expense,Taxes - Marketing - May 2024,4298.96
454,2024-05-01,Admin,Maintenance,Expense,Maintenance - Admin - May 2024,976.24
455,2024-05-01,Operations,Consulting Fees,Income,Consulting Fees - Operations - May 2024,5108.14
456,2024-05-01,Admin,Professional Services,Expense,Professional Services - Admin - May 2024,1929.53
457,2024-05-02,Operations,Rent  ,Expense,Rent - Operations - May 2024,1200.0
458,2024-05-02,Sales,other income,Income,Other Income - Sales - May 2024,577.96
459,2024-05-02,Admin,Maintenance,Expense,Maintenance - Admin - May 2024,1089.88
460,2024-05-02,Operations,Product Sales,Income,Product Sales - Operations - May 2024,2195.59
461,2024-05-03,HR,Software Subscriptions,Expense,Software Subscriptions - HR - May 2024,662.95
462,2024-05-03,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,1600.28
463,2024-05-03,Sales,Other Income,Income,Other Income - Sales - May 2024,898.02
464,2024-05-03,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,2345.89
465,2024-05-04,Sales,service revenue,Income,Service Revenue - Sales - May 2024,2815.22
466,2024-05-04,Marketing,Travel,Expense,Travel - Marketing - May 2024,381.47
467,2024-05-06,Sales,Taxes,Expense,Taxes - Sales - May 2024,3615.59
468,2024-05-06,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,3890.06
469,2024-05-06,HR,Salaries,Expense,Salaries - HR - May 2024,8229.39
470,2024-05-06,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - May 2024,590.8
471,2024-05-06,Operations,Travel,Expense,Travel - Operations - May 2024,2342.64
472,2024-05-07,Sales,Rent,Expense,,1200.0
473,2024-05-07,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,4257.47
474,2024-05-07,IT,Professional Services,Expense,Professional Services - IT - May 2024,2906.32
475,2024-05-08,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - May 2024,2349.83
476,2024-05-08,OPERATIONS,Consulting Fees,Income,Consulting Fees - Operations - May 2024,800.16
477,2024-05-08,Sales,Product Sales,Income,Product Sales - Sales - May 2024,3955.02
478,2024-05-08,IT,Utilities,Expense,Utilities - IT - May 2024,264.14
479,2024-05-08,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - May 2024,2961.99
480,2024-05-08,Sales,Office Supplies,Expense,Office Supplies - Sales - May 2024,280.16
481,2024-05-09,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,5934.15
482,2024-05-09,Sales,Taxes,Expense,Taxes - Sales - May 2024,2644.08
483,2024-05-09,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,4640.23
484,2024-05-09,IT,Utilities,Expense,Utilities - IT - May 2024,478.61
485,2024-05-10,Operations,Other Income,Income,Other Income - Operations - May 2024,1389.96
486,2024-05-10,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,3368.86
487,2024-05-10,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,3224.14
488,2024-05-10,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,3844.93
489,2024-05-10,Operations,taxes,Expense,Taxes - Operations - May 2024,1830.49
490,2024-05-11,Sales,Product Sales,Income,Product Sales - Sales - May 2024,2381.59
491,2024-05-11,Sales,Other Income,Income,Other Income - Sales - May 2024,290.78
492,2024-05-12,HR,Software Subscriptions,Expense,Software Subscriptions - HR - May 2024,414.57
493,2024-05-12,Sales,Product Sales,Income,Product Sales - Sales - May 2024,1635.74
494,2024-05-12,Sales,Product Sales,Income,Product Sales - Sales - May 2024,5567.16
495,2024-05-13,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,5323.68
496,2024-05-13,Sales,Other Income,Income,Other Income - Sales - May 2024,833.4
497,2024-05-14,Sales,Product Sales,Income,Product Sales - Sales - May 2024,6765.29
498,2024-05-14,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,3326.6
499,2024-05-14,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,5692.58
500,2024-05-14,Sales,Service Revenue  ,Income,Service Revenue - Sales - May 2024,2506.74
501,2024-05-14,IT,travel,Expense,Travel - IT - May 2024,2458.05
502,2024-05-15,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,580.06
503,2024-05-15,ADMIN,Software Subscriptions,Expense,Software Subscriptions - Admin - May 2024,390.3
504,2024-05-15,Sales,Product Sales,Income,Product Sales - Sales - May 2024,592.56
505,2024-05-16,Sales,Other Income,Income,Other Income - Sales - May 2024,296.32
506,2024-05-16,Marketing,marketing campaigns,Expense,Marketing Campaigns - Marketing - May 2024,872.91
507,2024-05-16,HR,Salaries,Expense,Salaries - HR - May 2024,2540.31
508,2024-05-16,Operations,Service Revenue,Income,Service Revenue - Operations - May 2024,4164.99
509,2024-05-16,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,5945.43
510,2024-05-16,Sales,Other Income,Income,Other Income - Sales - May 2024,882.11
511,2024-05-17,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,4048.32
512,2024-05-17,Operations,Product Sales,Income,Product Sales - Operations - May 2024,5355.93
513,2024-05-17,Admin,Salaries,Expense,Salaries - Admin - May 2024,4867.71
514,2024-05-18,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - May 2024,3492.41
515,2024-05-19,Sales,Other Income,Income,Other Income - Sales - May 2024,1029.41
516,2024-05-19,Admin,Professional Services,Expense,Professional Services - Admin - May 2024,1404.53
517,2024-05-20,IT,Rent,Expense,Rent - IT - May 2024,1200.0
518,2024-05-20,Marketing,Salaries  ,Expense,Salaries - Marketing - May 2024,6858.12
519,2024-05-20,Operations,Rent,Expense,Rent - Operations - May 2024,1200.0
520,2024-05-20,Marketing,Professional Services,Expense,Professional Services - Marketing - May 2024,2449.86
521,2024-05-21,Marketing,Rent,Expense,Rent - Marketing - May 2024,1200.0
522,2024-05-21,Sales,Service Revenue,Income,Service Revenue - Sales - May 2024,1149.69
523,2024-05-21,Sales,Taxes,Expense,Taxes - Sales - May 2024,803.2
524,2024-05-21,Sales,Other Income,Income,Other Income - Sales - May 2024,71.18
525,2024-05-22,IT,Travel,Expense,Travel - IT - May 2024,300.94
526,2024-05-22,Operations,Professional Services,Expense,Professional Services - Operations - May 2024,671.6
527,2024-05-22,IT,Rent,Expense,Rent - IT - May 2024,1200.0
528,2024-05-22,Sales,Taxes,Expense,Taxes - Sales - May 2024,4602.77
529,2024-05-23,Operations,Taxes,Expense,Taxes - Operations - May 2024,1162.52
530,2024-05-23,Operations,Consulting Fees,Income,Consulting Fees - Operations - May 2024,5591.87
531,2024-05-23,Sales,Consulting Fees,Income,Consulting Fees - Sales - May 2024,5772.72
532,2024-05-23,Sales,Other Income,Income,Other Income - Sales - May 2024,919.95
533,2024-05-23,Operations,Service Revenue,Income,Service Revenue - Operations - May 2024,3544.52
534,2024-05-23,HR,Utilities,Expense,Utilities - HR - May 2024,287.72
535,2024-05-24,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - May 2024,2268.18
536,2024-05-24,HR,Maintenance,Expense,Maintenance - HR - May 2024,829.38
537,2024-05-24,Sales,Office Supplies,Expense,Office Supplies - Sales - May 2024,53.5
